Entry,Entry Name
O43818,U3IP2_HUMAN
O43819,SCO2_HUMAN
O43820,HYAL3_HUMAN
O43822,CF410_HUMAN
O43823,AKAP8_HUMAN
O43825,B3GT2_HUMAN
O43826,G6PT1_HUMAN
O43827,ANGL7_HUMAN
O43829,ZBT14_HUMAN
O43837,IDH3B_HUMAN
O43847,NRDC_HUMAN
O43852,CALU_HUMAN
O43854,EDIL3_HUMAN
O43861,ATP9B_HUMAN
O43865,SAHH2_HUMAN
O43866,CD5L_HUMAN
O43868,S28A2_HUMAN
O43889,CREB3_HUMAN
O43895,XPP2_HUMAN
O43896,KIF1C_HUMAN
O43897,TLL1_HUMAN
O43900,PRIC3_HUMAN
O43903,GAS2_HUMAN
O43909,EXTL3_HUMAN
O43913,ORC5_HUMAN
O43914,TYOBP_HUMAN
O43915,VEGFD_HUMAN
O43916,CHST1_HUMAN
O43918,AIRE_HUMAN
O43920,NDUS5_HUMAN
O43921,EFNA2_HUMAN
O43924,PDE6D_HUMAN
O43927,CXL13_HUMAN
O43929,ORC4_HUMAN
O43933,PEX1_HUMAN
O60216,RAD21_HUMAN
O60218,AK1BA_HUMAN
O60220,TIM8A_HUMAN
O60229,KALRN_HUMAN
O60231,DHX16_HUMAN
O60232,ZNRD2_HUMAN
O60235,TM11D_HUMAN
O60237,MYPT2_HUMAN
O60238,BNI3L_HUMAN
O60239,3BP5_HUMAN
O60240,PLIN1_HUMAN
O60241,AGRB2_HUMAN
O60242,AGRB3_HUMAN
O60243,H6ST1_HUMAN
O60244,MED14_HUMAN
O60248,SOX15_HUMAN
O60256,KPRB_HUMAN
O60258,FGF17_HUMAN
O60259,KLK8_HUMAN
O60260,PRKN_HUMAN
O60264,SMCA5_HUMAN
O60266,ADCY3_HUMAN
O60269,GRIN2_HUMAN
O60271,JIP4_HUMAN
O60281,ZN292_HUMAN
O60282,KIF5C_HUMAN
O60284,ST18_HUMAN
O60285,NUAK1_HUMAN
O60291,MGRN1_HUMAN
O60292,SI1L3_HUMAN
O60293,ZC3H1_HUMAN
O60294,TYW4_HUMAN
O60296,TRAK2_HUMAN
O60303,KATIP_HUMAN
O60304,ZN500_HUMAN
O60306,AQR_HUMAN
O60307,MAST3_HUMAN
O60308,CE104_HUMAN
O60312,AT10A_HUMAN
O60313,OPA1_HUMAN
O60315,ZEB2_HUMAN
O60318,GANP_HUMAN
O60331,PI51C_HUMAN
O60333,KIF1B_HUMAN
O60336,MABP1_HUMAN
O60337,MARH6_HUMAN
O60341,KDM1A_HUMAN
O60343,TBCD4_HUMAN
O60346,PHLP1_HUMAN
O60353,FZD6_HUMAN
O60356,NUPR1_HUMAN
O60359,CCG3_HUMAN
O60381,HBP1_HUMAN
O60383,GDF9_HUMAN
O60391,NMD3B_HUMAN
O60393,NOBOX_HUMAN
O60423,AT8B3_HUMAN
O60427,FADS1_HUMAN
O60437,PEPL_HUMAN
O60443,GSDME_HUMAN
O60447,EVI5_HUMAN
O60449,LY75_HUMAN
O60462,NRP2_HUMAN
O60469,DSCAM_HUMAN
O60476,MA1A2_HUMAN
O60477,BRNP1_HUMAN
O60478,G137B_HUMAN
O60479,DLX3_HUMAN
O60481,ZIC3_HUMAN
O60486,PLXC1_HUMAN
O60487,MPZL2_HUMAN
O60488,ACSL4_HUMAN
O60493,SNX3_HUMAN
O60494,CUBN_HUMAN
O60496,DOK2_HUMAN
O60499,STX10_HUMAN
O60500,NPHN_HUMAN
O60502,OGA_HUMAN
O60503,ADCY9_HUMAN
O60504,VINEX_HUMAN
O60506,HNRPQ_HUMAN
O60507,TPST1_HUMAN
O60508,PRP17_HUMAN
O60512,B4GT3_HUMAN
O60513,B4GT4_HUMAN
O60519,CRBL2_HUMAN
O60524,NEMF_HUMAN
O60543,CIDEA_HUMAN
O60547,GMDS_HUMAN
O60548,FOXD2_HUMAN
O60551,NMT2_HUMAN
O60563,CCNT1_HUMAN
O60565,GREM1_HUMAN
O60566,BUB1B_HUMAN
O60568,PLOD3_HUMAN
O60573,IF4E2_HUMAN
O60583,CCNT2_HUMAN
O60602,TLR5_HUMAN
O60603,TLR2_HUMAN
O60609,GFRA3_HUMAN
O60610,DIAP1_HUMAN
O60613,SEP15_HUMAN
O60635,TSN1_HUMAN
O60636,TSN2_HUMAN
O60641,AP180_HUMAN
O60645,EXOC3_HUMAN
O60656,UD19_HUMAN
O60658,PDE8A_HUMAN
O60662,KLH41_HUMAN
O60663,LMX1B_HUMAN
O60664,PLIN3_HUMAN
O60667,FAIM3_HUMAN
O60669,MOT2_HUMAN
O60671,RAD1_HUMAN
O60673,REV3L_HUMAN
O60674,JAK2_HUMAN
O60675,MAFK_HUMAN
O60678,ANM3_HUMAN
O60682,MUSC_HUMAN
O60683,PEX10_HUMAN
O60684,IMA7_HUMAN
O60687,SRPX2_HUMAN
O60701,UGDH_HUMAN
O60704,TPST2_HUMAN
O60706,ABCC9_HUMAN
O60711,LPXN_HUMAN
O60716,CTND1_HUMAN
O60721,NCKX1_HUMAN
O60725,ICMT_HUMAN
O60729,CC14B_HUMAN
O60733,PLPL9_HUMAN
O60741,HCN1_HUMAN
O60749,SNX2_HUMAN
O60755,GALR3_HUMAN
O60759,CYTIP_HUMAN
O60760,HPGDS_HUMAN
O60762,DPM1_HUMAN
O60763,USO1_HUMAN
O60779,S19A2_HUMAN
O60783,RT14_HUMAN
O60784,TOM1_HUMAN
O60806,TBX19_HUMAN
O60812,HNRC1_HUMAN
O60814,H2B1K_HUMAN
O60825,F262_HUMAN
O60826,CCD22_HUMAN
O60828,PQBP1_HUMAN
O60829,PAGE4_HUMAN
O60830,TI17B_HUMAN
O60831,PRAF2_HUMAN
O60832,DKC1_HUMAN
O60840,CAC1F_HUMAN
O60841,IF2P_HUMAN
O60844,ZG16_HUMAN
O60858,TRI13_HUMAN
O60861,GAS7_HUMAN
O60869,EDF1_HUMAN
O60870,KIN17_HUMAN
O60879,DIAP2_HUMAN
O60880,SH21A_HUMAN
O60882,MMP20_HUMAN
O60883,G37L1_HUMAN
O60884,DNJA2_HUMAN
O60885,BRD4_HUMAN
O60888,CUTA_HUMAN
O60890,OPHN1_HUMAN
O60894,RAMP1_HUMAN
O60895,RAMP2_HUMAN
O60896,RAMP3_HUMAN
O60902,SHOX2_HUMAN
O60906,NSMA_HUMAN
O60907,TBL1X_HUMAN
O60909,B4GT2_HUMAN
O60911,CATL2_HUMAN
O60921,HUS1_HUMAN
O60927,PP1RB_HUMAN
O60928,KCJ13_HUMAN
O60930,RNH1_HUMAN
O60931,CTNS_HUMAN
O60934,NBN_HUMAN
O60936,NOL3_HUMAN
O60938,KERA_HUMAN
O60939,SCN2B_HUMAN
O60941,DTNB_HUMAN
O60942,MCE1_HUMAN
O75015,FCG3B_HUMAN
O75019,LIRA1_HUMAN
O75022,LIRB3_HUMAN
O75023,LIRB5_HUMAN
O75027,ABCB7_HUMAN
O75030,MITF_HUMAN
O75031,HSF2B_HUMAN
O75037,KI21B_HUMAN
O75038,PLCH2_HUMAN
O75044,SRGP2_HUMAN
O75051,PLXA2_HUMAN
O75052,CAPON_HUMAN
O75054,IGSF3_HUMAN
O75056,SDC3_HUMAN
O75061,AUXI_HUMAN
O75063,XYLK_HUMAN
O75069,TMCC2_HUMAN
O75072,FKTN_HUMAN
O75074,LRP3_HUMAN
O75077,ADA23_HUMAN
O75078,ADA11_HUMAN
O75081,MTG16_HUMAN
O75083,WDR1_HUMAN
O75084,FZD7_HUMAN
O75093,SLIT1_HUMAN
O75094,SLIT3_HUMAN
O75096,LRP4_HUMAN
O75106,AOC2_HUMAN
O75110,ATP9A_HUMAN
O75112,LDB3_HUMAN
O75113,N4BP1_HUMAN
O75116,ROCK2_HUMAN
O75121,MFA3L_HUMAN
O75122,CLAP2_HUMAN
O75127,PTCD1_HUMAN
O75128,COBL_HUMAN
O75129,ASTN2_HUMAN
O75131,CPNE3_HUMAN
O75132,ZBED4_HUMAN
O75140,DEPD5_HUMAN
O75143,ATG13_HUMAN
O75144,ICOSL_HUMAN
O75145,LIPA3_HUMAN
O75146,HIP1R_HUMAN
O75147,OBSL1_HUMAN
O75150,BRE1B_HUMAN
O75151,PHF2_HUMAN
O75152,ZC11A_HUMAN
O75154,RFIP3_HUMAN
O75155,CAND2_HUMAN
O75159,SOCS5_HUMAN
O75161,NPHP4_HUMAN
O75164,KDM4A_HUMAN
O75165,DJC13_HUMAN
O75167,PHAR2_HUMAN
O75170,PP6R2_HUMAN
O75173,ATS4_HUMAN
O75175,CNOT3_HUMAN
O75177,CREST_HUMAN
O75179,ANR17_HUMAN
O75182,SIN3B_HUMAN
O75185,AT2C2_HUMAN
O75190,DNJB6_HUMAN
O75191,XYLB_HUMAN
O75192,PX11A_HUMAN
O75197,LRP5_HUMAN
O75204,TM127_HUMAN
O75208,COQ9_HUMAN
O75223,GGCT_HUMAN
O75251,NDUS7_HUMAN
O75293,GA45B_HUMAN
O75298,RTN2_HUMAN
O75306,NDUS2_HUMAN
O75309,CAD16_HUMAN
O75311,GLRA3_HUMAN
O75312,ZPR1_HUMAN
O75317,UBP12_HUMAN
O75319,DUS11_HUMAN
O75323,NIPS2_HUMAN
O75324,SNN_HUMAN
O75326,SEM7A_HUMAN
O75330,HMMR_HUMAN
O75334,LIPA2_HUMAN
O75339,CILP1_HUMAN
O75340,PDCD6_HUMAN
O75342,LX12B_HUMAN
O75343,GCYB2_HUMAN
O75344,FKBP6_HUMAN
O75347,TBCA_HUMAN
O75348,VATG1_HUMAN
O75351,VPS4B_HUMAN
O75354,ENTP6_HUMAN
O75355,ENTP3_HUMAN
O75356,ENTP5_HUMAN
O75360,PROP1_HUMAN
O75362,ZN217_HUMAN
O75364,PITX3_HUMAN
O75365,TP4A3_HUMAN
O75366,AVIL_HUMAN
O75367,H2AY_HUMAN
O75368,SH3L1_HUMAN
O75369,FLNB_HUMAN
O75376,NCOR1_HUMAN
O75379,VAMP4_HUMAN
O75381,PEX14_HUMAN
O75382,TRIM3_HUMAN
O75385,ULK1_HUMAN
O75386,TULP3_HUMAN
O75387,LAT3_HUMAN
O75390,CISY_HUMAN
O75396,SC22B_HUMAN
O75398,DEAF1_HUMAN
O75400,PR40A_HUMAN
O75409,HYPM_HUMAN
O75410,TACC1_HUMAN
O75414,NDK6_HUMAN
O75417,DPOLQ_HUMAN
O75419,CDC45_HUMAN
O75420,GGYF1_HUMAN
O75425,MSPD3_HUMAN
O75427,LRCH4_HUMAN
O75431,MTX2_HUMAN
O75436,VP26A_HUMAN
O75438,NDUB1_HUMAN
O75439,MPPB_HUMAN
O75443,TECTA_HUMAN
O75444,MAF_HUMAN
O75445,USH2A_HUMAN
O75446,SAP30_HUMAN
O75448,MED24_HUMAN
O75449,KTNA1_HUMAN
O75452,RDH16_HUMAN
O75460,ERN1_HUMAN
O75461,E2F6_HUMAN
O75462,CRLF1_HUMAN
O75469,NR1I2_HUMAN
O75473,LGR5_HUMAN
O75475,PSIP1_HUMAN
O75477,ERLN1_HUMAN
O75478,TAD2A_HUMAN
O75486,SUPT3_HUMAN
O75487,GPC4_HUMAN
O75489,NDUS3_HUMAN
O75494,SRS10_HUMAN
O75496,GEMI_HUMAN
O75503,CLN5_HUMAN
O75506,HSBP1_HUMAN
O75508,CLD11_HUMAN
O75509,TNR21_HUMAN
O75521,ECI2_HUMAN
O75525,KHDR3_HUMAN
O75528,TADA3_HUMAN
O75529,TAF5L_HUMAN
O75530,EED_HUMAN
O75531,BAF_HUMAN
O75533,SF3B1_HUMAN
O75534,CSDE1_HUMAN
O75553,DAB1_HUMAN
O75554,WBP4_HUMAN
O75556,SG2A1_HUMAN
O75558,STX11_HUMAN
O75563,SKAP2_HUMAN
O75564,JERKY_HUMAN
O75569,PRKRA_HUMAN
O75575,RPC9_HUMAN
O75578,ITA10_HUMAN
O75581,LRP6_HUMAN
O75582,KS6A5_HUMAN
O75586,MED6_HUMAN
O75592,MYCB2_HUMAN
O75593,FOXH1_HUMAN
O75594,PGRP1_HUMAN
O75600,KBL_HUMAN
O75602,SPAG6_HUMAN
O75603,GCM2_HUMAN
O75604,UBP2_HUMAN
O75607,NPM3_HUMAN
O75608,LYPA1_HUMAN
O75610,LFTY1_HUMAN
O75616,ERAL1_HUMAN
O75618,DEDD_HUMAN
O75626,PRDM1_HUMAN
O75628,REM1_HUMAN
O75629,CREG1_HUMAN
O75631,UPK3A_HUMAN
O75636,FCN3_HUMAN
O75638,CTAG2_HUMAN
O75643,U520_HUMAN
O75648,MTU1_HUMAN
O75663,TIPRL_HUMAN
O75665,OFD1_HUMAN
O75674,TM1L1_HUMAN
O75676,KS6A4_HUMAN
O75677,RFPL1_HUMAN
O75678,RFPL2_HUMAN
O75679,RFPL3_HUMAN
O75688,PPM1B_HUMAN
O75689,ADAP1_HUMAN
O75691,UTP20_HUMAN
O75694,NU155_HUMAN
O75695,XRP2_HUMAN
O75712,CXB3_HUMAN
O75716,STK16_HUMAN
O75717,WDHD1_HUMAN
O75718,CRTAP_HUMAN
O75746,S2512_HUMAN
O75747,P3C2G_HUMAN
O75751,S22A3_HUMAN
O75752,B3GL1_HUMAN
O75762,TRPA1_HUMAN
O75771,RA51D_HUMAN
O75781,PALM_HUMAN
O75783,RHBL1_HUMAN
O75787,RENR_HUMAN
O75791,GRAP2_HUMAN
O75792,RNH2A_HUMAN
O75795,UDB17_HUMAN
O75800,ZMY10_HUMAN
O75807,PR15A_HUMAN
O75808,CAN15_HUMAN
O75815,BCAR3_HUMAN
O75817,POP7_HUMAN
O75818,RPP40_HUMAN
O75821,EIF3G_HUMAN
O75822,EIF3J_HUMAN
O75828,CBR3_HUMAN
O75829,CNMD_HUMAN
O75832,PSD10_HUMAN
O75838,CIB2_HUMAN
O75840,KLF7_HUMAN
O75841,UPK1B_HUMAN
O75843,AP1G2_HUMAN
O75844,FACE1_HUMAN
O75845,SC5D_HUMAN
O75864,PPR37_HUMAN
O75865,TPC6A_HUMAN
O75871,CEAM4_HUMAN
O75874,IDHC_HUMAN
O75879,GATB_HUMAN
O75880,SCO1_HUMAN
O75881,CP7B1_HUMAN
O75882,ATRN_HUMAN
O75884,RBBP9_HUMAN
O75886,STAM2_HUMAN
O75888,TNF13_HUMAN
O75891,AL1L1_HUMAN
O75896,TUSC2_HUMAN
O75897,ST1C4_HUMAN
O75899,GABR2_HUMAN
O75900,MMP23_HUMAN
O75907,DGAT1_HUMAN
O75908,SOAT2_HUMAN
O75909,CCNK_HUMAN
O75911,DHRS3_HUMAN
O75912,DGKI_HUMAN
O75914,PAK3_HUMAN
O75915,PRAF3_HUMAN
O75916,RGS9_HUMAN
O75920,SERF1_HUMAN
O75923,DYSF_HUMAN
O75925,PIAS1_HUMAN
O75928,PIAS2_HUMAN
O75934,SPF27_HUMAN
O75935,DCTN3_HUMAN
O75936,BODG_HUMAN
O75937,DNJC8_HUMAN
O75940,SPF30_HUMAN
O75943,RAD17_HUMAN
O75951,LYZL6_HUMAN
O75952,CABYR_HUMAN
O75955,FLOT1_HUMAN
O75956,CDKA2_HUMAN
O75962,TRIO_HUMAN
O75969,AKAP3_HUMAN
O75970,MPDZ_HUMAN
O75971,SNPC5_HUMAN
O75976,CBPD_HUMAN
O75995,SASH3_HUMAN
O76003,GLRX3_HUMAN
O76011,KRT34_HUMAN
O76013,KRT36_HUMAN
O76014,KRT37_HUMAN
O76015,KRT38_HUMAN
O76021,RL1D1_HUMAN
O76024,WFS1_HUMAN
O76027,ANXA9_HUMAN
O76031,CLPX_HUMAN
O76036,NCTR1_HUMAN
O76039,CDKL5_HUMAN
O76041,NEBL_HUMAN
O76050,NEUL1_HUMAN
O76054,S14L2_HUMAN
O76061,STC2_HUMAN
O76062,ERG24_HUMAN
O76064,RNF8_HUMAN
O76070,SYUG_HUMAN
O76071,CIAO1_HUMAN
O76074,PDE5A_HUMAN
O76075,DFFB_HUMAN
O76076,CCN5_HUMAN
O76080,ZFAN5_HUMAN
O76081,RGS20_HUMAN
O76082,OCTN2_HUMAN
O76083,PDE9A_HUMAN
O76090,BEST1_HUMAN
O76093,FGF18_HUMAN
O76094,SRP72_HUMAN
O76095,JTB_HUMAN
O76096,CYTF_HUMAN
O77932,DXO_HUMAN
O94759,TRPM2_HUMAN
O94760,DDAH1_HUMAN
O94761,RECQ4_HUMAN
O94762,RECQ5_HUMAN
O94763,RMP_HUMAN
O94766,B3GA3_HUMAN
O94768,ST17B_HUMAN
O94769,ECM2_HUMAN
O94776,MTA2_HUMAN
O94777,DPM2_HUMAN
O94778,AQP8_HUMAN
O94779,CNTN5_HUMAN
O94782,UBP1_HUMAN
O94788,AL1A2_HUMAN
O94804,STK10_HUMAN
O94805,ACL6B_HUMAN
O94806,KPCD3_HUMAN
O94808,GFPT2_HUMAN
O94810,RGS11_HUMAN
O94811,TPPP_HUMAN
O94812,BAIP3_HUMAN
O94813,SLIT2_HUMAN
O94817,ATG12_HUMAN
O94818,NOL4_HUMAN
O94822,LTN1_HUMAN
O94823,AT10B_HUMAN
O94826,TOM70_HUMAN
O94827,PKHG5_HUMAN
O94829,IPO13_HUMAN
O94830,DDHD2_HUMAN
O94832,MYO1D_HUMAN
O94842,TOX4_HUMAN
O94850,DEND_HUMAN
O94851,MICA2_HUMAN
O94855,SC24D_HUMAN
O94856,NFASC_HUMAN
O94864,ST65G_HUMAN
O94868,FCSD2_HUMAN
O94874,UFL1_HUMAN
O94875,SRBS2_HUMAN
O94876,TMCC1_HUMAN
O94880,PHF14_HUMAN
O94885,SASH1_HUMAN
O94886,CSCL1_HUMAN
O94887,FARP2_HUMAN
O94888,UBXN7_HUMAN
O94898,LRIG2_HUMAN
O94900,TOX_HUMAN
O94901,SUN1_HUMAN
O94905,ERLN2_HUMAN
O94906,PRP6_HUMAN
O94907,DKK1_HUMAN
O94910,AGRL1_HUMAN
O94911,ABCA8_HUMAN
O94915,FRYL_HUMAN
O94916,NFAT5_HUMAN
O94919,ENDD1_HUMAN
O94921,CDK14_HUMAN
O94923,GLCE_HUMAN
O94925,GLSK_HUMAN
O94927,HAUS5_HUMAN
O94929,ABLM3_HUMAN
O94933,SLIK3_HUMAN
O94941,RNF37_HUMAN
O94953,KDM4B_HUMAN
O94955,RHBT3_HUMAN
O94956,SO2B1_HUMAN
O94964,SOGA1_HUMAN
O94966,UBP19_HUMAN
O94967,WDR47_HUMAN
O94972,TRI37_HUMAN
O94973,AP2A2_HUMAN
O94979,SC31A_HUMAN
O94983,CMTA2_HUMAN
O94985,CSTN1_HUMAN
O94986,CE152_HUMAN
O94989,ARHGF_HUMAN
O94991,SLIK5_HUMAN
O94992,HEXI1_HUMAN
O94993,SOX30_HUMAN
O95045,UPP2_HUMAN
O95047,OR2A4_HUMAN
O95049,ZO3_HUMAN
O95050,INMT_HUMAN
O95057,DIRA1_HUMAN
O95059,RPP14_HUMAN
O95067,CCNB2_HUMAN
O95069,KCNK2_HUMAN
O95070,YIF1A_HUMAN
O95071,UBR5_HUMAN
O95072,REC8_HUMAN
O95073,FSBP_HUMAN
O95096,NKX22_HUMAN
O95104,SCAF4_HUMAN
O95125,ZN202_HUMAN
O95136,S1PR2_HUMAN
O95139,NDUB6_HUMAN
O95140,MFN2_HUMAN
O95147,DUS14_HUMAN
O95149,SPN1_HUMAN
O95150,TNF15_HUMAN
O95153,RIMB1_HUMAN
O95154,ARK73_HUMAN
O95155,UBE4B_HUMAN
O95159,ZFPL1_HUMAN
O95163,ELP1_HUMAN
O95166,GBRAP_HUMAN
O95167,NDUA3_HUMAN
O95168,NDUB4_HUMAN
O95169,NDUB8_HUMAN
O95171,SCEL_HUMAN
O95180,CAC1H_HUMAN
O95182,NDUA7_HUMAN
O95183,VAMP5_HUMAN
O95185,UNC5C_HUMAN
O95196,CSPG5_HUMAN
O95197,RTN3_HUMAN
O95198,KLHL2_HUMAN
O95201,ZN205_HUMAN
O95202,LETM1_HUMAN
O95206,PCDH8_HUMAN
O95208,EPN2_HUMAN
O95210,STBD1_HUMAN
O95214,LERL1_HUMAN
O95218,ZRAB2_HUMAN
O95219,SNX4_HUMAN
O95229,ZWINT_HUMAN
O95231,VENTX_HUMAN
O95232,LC7L3_HUMAN
O95235,KI20A_HUMAN
O95236,APOL3_HUMAN
O95237,LRAT_HUMAN
O95238,SPDEF_HUMAN
O95239,KIF4A_HUMAN
O95243,MBD4_HUMAN
O95248,MTMR5_HUMAN
O95249,GOSR1_HUMAN
O95251,KAT7_HUMAN
O95255,MRP6_HUMAN
O95256,I18RA_HUMAN
O95257,GA45G_HUMAN
O95259,KCNH1_HUMAN
O95263,PDE8B_HUMAN
O95264,5HT3B_HUMAN
O95267,GRP1_HUMAN
O95271,TNKS1_HUMAN
O95273,CCDB1_HUMAN
O95274,LYPD3_HUMAN
O95278,EPM2A_HUMAN
O95279,KCNK5_HUMAN
O95292,VAPB_HUMAN
O95294,RASL1_HUMAN
O95295,SNAPN_HUMAN
O95297,MPZL1_HUMAN
O95298,NDUC2_HUMAN
O95299,NDUAA_HUMAN
O95302,FKBP9_HUMAN
O95319,CELF2_HUMAN
O95340,PAPS2_HUMAN
O95342,ABCBB_HUMAN
O95343,SIX3_HUMAN
O95347,SMC2_HUMAN
O95352,ATG7_HUMAN
O95359,TACC2_HUMAN
O95361,TRI16_HUMAN
O95363,SYFM_HUMAN
O95365,ZBT7A_HUMAN
O95372,LYPA2_HUMAN
O95373,IPO7_HUMAN
O95376,ARI2_HUMAN
O95377,CXB5_HUMAN
O95379,TFIP8_HUMAN
O95382,M3K6_HUMAN
O95388,CCN4_HUMAN
O95389,CCN6_HUMAN
O95390,GDF11_HUMAN
O95391,SLU7_HUMAN
O95393,BMP10_HUMAN
O95394,AGM1_HUMAN
O95395,GCNT3_HUMAN
O95396,MOCS3_HUMAN
O95398,RPGF3_HUMAN
O95399,UTS2_HUMAN
O95400,CD2B2_HUMAN
O95402,MED26_HUMAN
O95405,ZFYV9_HUMAN
O95406,CNIH1_HUMAN
O95407,TNF6B_HUMAN
O95409,ZIC2_HUMAN
O95415,BRI3_HUMAN
O95416,SOX14_HUMAN
O95425,SVIL_HUMAN
O95427,PIGN_HUMAN
O95428,PPN_HUMAN
O95429,BAG4_HUMAN
O95433,AHSA1_HUMAN
O95436,NPT2B_HUMAN
O95445,APOM_HUMAN
O95447,LCA5L_HUMAN
O95450,ATS2_HUMAN
O95452,CXB6_HUMAN
O95453,PARN_HUMAN
O95456,PSMG1_HUMAN
O95460,MATN4_HUMAN
O95461,LARG1_HUMAN
O95466,FMNL1_HUMAN
O95467,GNAS3_HUMAN
O95470,SGPL1_HUMAN
O95471,CLD7_HUMAN
O95475,SIX6_HUMAN
O95476,CNEP1_HUMAN
O95477,ABCA1_HUMAN
O95479,G6PE_HUMAN
O95484,CLD9_HUMAN
O95486,SC24A_HUMAN
O95487,SC24B_HUMAN
O95490,AGRL2_HUMAN
O95497,VNN1_HUMAN
O95498,VNN2_HUMAN
O95500,CLD14_HUMAN
O95503,CBX6_HUMAN
O95528,GTR10_HUMAN
O95544,NADK_HUMAN
O95551,TYDP2_HUMAN
O95562,SFT2B_HUMAN
O95563,MPC2_HUMAN
O95568,MET18_HUMAN
O95571,ETHE1_HUMAN
O95573,ACSL3_HUMAN
O95600,KLF8_HUMAN
O95602,RPA1_HUMAN
O95613,PCNT_HUMAN
O95619,YETS4_HUMAN
O95622,ADCY5_HUMAN
O95628,CNOT4_HUMAN
O95630,STABP_HUMAN
O95631,NET1_HUMAN
O95633,FSTL3_HUMAN
O95639,CPSF4_HUMAN
O95644,NFAC1_HUMAN
O95670,VATG2_HUMAN
O95671,ASML_HUMAN
O95672,ECEL1_HUMAN
O95674,CDS2_HUMAN
O95677,EYA4_HUMAN
O95678,K2C75_HUMAN
O95684,CEP43_HUMAN
O95696,BRD1_HUMAN
O95704,APBB3_HUMAN
O95707,RPP29_HUMAN
O95711,LY86_HUMAN
O95714,HERC2_HUMAN
O95715,CXL14_HUMAN
O95716,RAB3D_HUMAN
O95718,ERR2_HUMAN
O95721,SNP29_HUMAN
O95727,CRTAM_HUMAN
O95741,CPNE6_HUMAN
O95747,OXSR1_HUMAN
O95749,GGPPS_HUMAN
O95750,FGF19_HUMAN
O95751,LDOC1_HUMAN
O95754,SEM4F_HUMAN
O95758,PTBP3_HUMAN
O95760,IL33_HUMAN
O95772,STR3N_HUMAN
O95777,LSM8_HUMAN
O95782,AP2A1_HUMAN
O95785,WIZ_HUMAN
O95786,RIGI_HUMAN
O95789,ZMYM6_HUMAN
O95793,STAU1_HUMAN
O95801,TTC4_HUMAN
O95803,NDST3_HUMAN
O95807,TM50A_HUMAN
O95810,CAVN2_HUMAN
O95813,CER1_HUMAN
O95816,BAG2_HUMAN
O95817,BAG3_HUMAN
O95819,M4K4_HUMAN
O95822,DCMC_HUMAN
O95831,AIFM1_HUMAN
O95832,CLD1_HUMAN
O95833,CLIC3_HUMAN
O95834,EMAL2_HUMAN
O95835,LATS1_HUMAN
O95837,GNA14_HUMAN
O95843,GUC1C_HUMAN
O95848,NUD14_HUMAN
O95858,TSN15_HUMAN
O95859,TSN12_HUMAN
O95861,BPNT1_HUMAN
O95863,SNAI1_HUMAN
O95864,FADS2_HUMAN
O95865,DDAH2_HUMAN
O95866,G6B_HUMAN
O95867,LY66C_HUMAN
O95868,LY66D_HUMAN
O95870,ABHGA_HUMAN
O95872,GPAN1_HUMAN
O95876,FRITZ_HUMAN
O95881,TXD12_HUMAN
O95886,DLGP3_HUMAN
O95897,NOE2_HUMAN
O95900,TRUB2_HUMAN
O95905,ECD_HUMAN
O95907,MOT3_HUMAN
O95922,TTLL1_HUMAN
O95925,EPPI_HUMAN
O95926,SYF2_HUMAN
O95931,CBX7_HUMAN
O95932,TGM3L_HUMAN
O95935,TBX18_HUMAN
O95936,EOMES_HUMAN
O95944,NCTR2_HUMAN
O95947,TBX6_HUMAN
O95948,ONEC2_HUMAN
O95954,FTCD_HUMAN
O95967,FBLN4_HUMAN
O95968,SG1D1_HUMAN
O95970,LGI1_HUMAN
O95971,BY55_HUMAN
O95972,BMP15_HUMAN
O95977,S1PR4_HUMAN
O95980,RECK_HUMAN
O95983,MBD3_HUMAN
O95985,TOP3B_HUMAN
O95988,TCL1B_HUMAN
O95989,NUDT3_HUMAN
O95990,F107A_HUMAN
O95992,CH25H_HUMAN
O95994,AGR2_HUMAN
O95995,DRC4_HUMAN
O95996,APCL_HUMAN
O95997,PTTG1_HUMAN
O95998,I18BP_HUMAN
O95999,BCL10_HUMAN
O96000,NDUBA_HUMAN
O96004,HAND1_HUMAN
O96005,CLPT1_HUMAN
O96006,ZBED1_HUMAN
O96007,MOC2B_HUMAN
O96008,TOM40_HUMAN
O96009,NAPSA_HUMAN
O96011,PX11B_HUMAN
O96013,PAK4_HUMAN
O96014,WNT11_HUMAN
O96015,DNAL4_HUMAN
O96017,CHK2_HUMAN
O96018,APBA3_HUMAN
O96019,ACL6A_HUMAN
O96020,CCNE2_HUMAN
O96024,B3GT4_HUMAN
O96028,NSD2_HUMAN
O96033,MOC2A_HUMAN
O97980,HMHB1_HUMAN
P00156,CYB_HUMAN
P00167,CYB5_HUMAN
P00325,ADH1B_HUMAN
P00326,ADH1G_HUMAN
P00338,LDHA_HUMAN
P00352,AL1A1_HUMAN
P00367,DHE3_HUMAN
P00374,DYR_HUMAN
P00387,NB5R3_HUMAN
P00390,GSHR_HUMAN
P00395,COX1_HUMAN
P00403,COX2_HUMAN
P00414,COX3_HUMAN
P00439,PH4H_HUMAN
P00441,SODC_HUMAN
P00450,CERU_HUMAN
P00451,FA8_HUMAN
P00480,OTC_HUMAN
P00488,F13A_HUMAN
P00491,PNPH_HUMAN
P00492,HPRT_HUMAN
P00505,AATM_HUMAN
P00519,ABL1_HUMAN
P00533,EGFR_HUMAN
